0.985450,50.347841
0.986287,49.952992
0.987100,49.556580
0.987888,49.158619
0.988652,48.759128
0.989391,48.358121
0.990105,47.955615
0.990794,47.551627
0.991458,47.146173
0.992098,46.739268
0.992713,46.330928
0.993303,45.921170
0.993868,45.510009
0.994409,45.097460
0.994924,44.683539
0.995415,44.268262
0.995881,43.851645
0.996322,43.433702
0.996738,43.014448
0.997129,42.593900
0.997495,42.172073
0.997836,41.748980
0.998152,41.324638
0.998444,40.899062
0.998710,40.472266
0.998952,40.044265
0.999168,39.615074
0.999359,39.184708
0.999526,38.753181
0.999667,38.320509
0.999784,37.886705
0.999875,37.451785
0.999942,37.015763
0.999983,36.578652
1.000000,36.140469
0.999991,35.701226
0.999958,35.260939
0.999899,34.819622
0.999816,34.377288
0.999707,33.933953
0.999574,33.489629
0.999415,33.044332
0.999232,32.598075
0.999023,32.150873
0.998790,31.702739
0.998531,31.253688
0.998248,30.803732
0.997940,30.352887
0.997606,29.901166
0.997248,29.448583
0.996865,28.995151
0.996457,28.540885
0.996024,28.085798
0.995566,27.629904
0.995083,27.173217
0.994576,26.715749
0.994043,26.257516
0.993486,25.798529
0.992904,25.338804
0.992297,24.878353
0.991665,24.417190
0.991008,23.955329
0.990327,23.492783
0.989621,23.029565
0.988890,22.565688
0.988134,22.101167
0.987354,21.636015
0.986549,21.170244
0.985719,20.703869
0.984865,20.236902
0.983986,19.769357
0.983082,19.301247
0.982154,18.832586
0.981202,18.363386
0.980224,17.893661
0.979223,17.423424
0.978197,16.952688
0.977146,16.481466
0.976071,16.009772
0.974971,15.537618
0.973848,15.065018
0.972699,14.591985
0.971527,14.118531
0.970330,13.644671
0.969109,13.170416
0.967864,12.695780
0.966594,12.220777
0.965301,11.745418
0.963983,11.269717
0.962641,10.793687
0.961275,10.317341
0.959885,9.840691
0.958471,9.363751
0.957033,8.886534
0.955572,8.409052
0.954086,7.931318
0.952576,7.453346
0.951043,6.975148
0.949486,6.496736
0.947905,6.018125
0.946300,5.539325
0.944672,5.060351
0.943020,4.581215
0.941344,4.101930
0.939645,3.622508
0.937923,3.142963
0.936177,2.663306
0.934408,2.183552
0.932615,1.703712
0.930799,1.223799
0.928960,0.743825
0.927097,0.263804
0.925212,-0.216251
0.923303,-0.696329
0.921371,-1.176417
0.919416,-1.656502
0.917438,-2.136571
0.915437,-2.616613
0.913413,-3.096613
0.911367,-3.576560
0.909297,-4.056442
0.907205,-4.536245
0.905091,-5.015958
0.902953,-5.495567
0.900793,-5.975060
0.898611,-6.454425
0.896406,-6.933650
0.894178,-7.412721
0.891929,-7.891627
0.889657,-8.370355
0.887362,-8.848892
0.885046,-9.327227
0.882707,-9.805346
0.880347,-10.283238
0.877964,-10.760890
0.875559,-11.238290
0.873133,-11.715426
0.870685,-12.192285
0.868215,-12.668854
0.865723,-13.145123
0.863209,-13.621077
0.860674,-14.096706
0.858118,-14.571997
0.855540,-15.046938
0.852940,-15.521516
0.850320,-15.995720
0.847678,-16.469537
0.845015,-16.942955
0.842330,-17.415962
0.839625,-17.888546
0.836899,-18.360694
0.834152,-18.832396
0.831383,-19.303638
0.828595,-19.774408
0.825785,-20.244695
0.822955,-20.714487
0.820104,-21.183771
0.817233,-21.652536
0.814341,-22.120770
0.811429,-22.588460
0.808496,-23.055596
0.805544,-23.522164
0.802571,-23.988153
0.799578,-24.453552
0.796565,-24.918347
0.793533,-25.382529
0.790480,-25.846084
0.787408,-26.309001
0.784316,-26.771269
0.781204,-27.232874
0.778073,-27.693807
0.774923,-28.154055
0.771753,-28.613606
0.768563,-29.072449
0.765355,-29.530572
0.762127,-29.987964
0.758881,-30.444612
0.755615,-30.900506
0.752331,-31.355633
0.749027,-31.809983
0.745705,-32.263544
0.742365,-32.716304
0.739005,-33.168252
0.735628,-33.619376
0.732231,-34.069666
0.728817,-34.519109
0.725384,-34.967694
0.721934,-35.415410
0.718465,-35.862246
0.714978,-36.308191
0.711473,-36.753232
0.707951,-37.197359
0.704411,-37.640561
0.700853,-38.082826
0.697278,-38.524144
0.693685,-38.964503
0.690075,-39.403892
0.686448,-39.842300
0.682803,-40.279716
0.679142,-40.716128
0.675463,-41.151527
0.671768,-41.585901
0.668056,-42.019238
0.664327,-42.451529
0.660581,-42.882762
0.656819,-43.312926
0.653041,-43.742011
0.649246,-44.170005
0.645435,-44.596899
0.641608,-45.022680
0.637765,-45.447339
0.633906,-45.870865
0.630031,-46.293247
0.626140,-46.714474
0.622234,-47.134536
0.618312,-47.553423
0.614374,-47.971124
0.610422,-48.387627
0.606454,-48.802924
0.602470,-49.217003
0.598472,-49.629854
0.594459,-50.041466
0.590431,-50.451830
0.586388,-50.860935
0.582331,-51.268770
0.578259,-51.675326
0.574172,-52.080592
0.570071,-52.484558
0.565956,-52.887214
0.561827,-53.288550
0.557684,-53.688555
0.553526,-54.087221
0.549355,-54.484535
0.545171,-54.880490
0.540972,-55.275074
0.536760,-55.668278
0.532535,-56.060092
0.528296,-56.450506
0.524044,-56.839510
0.519779,-57.227095
0.515501,-57.613251
0.511211,-57.997968
0.506907,-58.381236
0.502591,-58.763046
0.498262,-59.143389
0.493920,-59.522254
0.489567,-59.899633
0.485201,-60.275515
0.480823,-60.649892
0.476433,-61.022754
0.472031,-61.394091
0.467617,-61.763895
0.463191,-62.132156
0.458754,-62.498864
0.454306,-62.864011
0.449846,-63.227588
0.445375,-63.589585
0.440892,-63.949994
0.436399,-64.308804
0.431895,-64.666008
0.427380,-65.021596
0.422854,-65.375560
0.418318,-65.727890
0.413771,-66.078577
0.409214,-66.427614
0.404647,-66.774991
0.400069,-67.120699
0.395482,-67.464730
0.390885,-67.807075
0.386278,-68.147726
0.381661,-68.486674
0.377035,-68.823910
0.372399,-69.159427
0.367754,-69.493215
0.363100,-69.825267
0.358437,-70.155573
0.353764,-70.484127
0.349083,-70.810919
0.344393,-71.135941
0.339695,-71.459186
0.334988,-71.780644
0.330273,-72.100309
0.325549,-72.418172
0.320818,-72.734225
0.316078,-73.048460
0.311330,-73.360869
0.306575,-73.671445
0.301812,-73.980180
0.297041,-74.287065
0.292263,-74.592094
0.287478,-74.895259
0.282686,-75.196552
0.277886,-75.495965
0.273079,-75.793491
0.268266,-76.089123
0.263446,-76.382853
0.258619,-76.674674
0.253786,-76.964578
0.248947,-77.252559
0.244101,-77.538609
0.239249,-77.822720
0.234392,-78.104887
0.229528,-78.385101
0.224659,-78.663356
0.219784,-78.939645
0.214903,-79.213960
0.210017,-79.486296
0.205126,-79.756645
0.200230,-80.025000
0.195329,-80.291355
0.190423,-80.555702
0.185512,-80.818037
0.180596,-81.078351
0.175676,-81.336638
0.170752,-81.592892
0.165823,-81.847107
0.160890,-82.099276
0.155953,-82.349392
0.151013,-82.597450
0.146068,-82.843443
0.141120,-83.087366
0.136168,-83.329211
0.131213,-83.568974
0.126255,-83.806647
0.121293,-84.042226
0.116329,-84.275704
0.111361,-84.507075
0.106391,-84.736333
0.101418,-84.963474
0.096443,-85.188490
0.091465,-85.411377
0.086484,-85.632129
0.081502,-85.850740
0.076518,-86.067205
0.071532,-86.281519
0.066543,-86.493675
0.061554,-86.703670
0.056562,-86.911497
0.051570,-87.117152
0.046576,-87.320628
0.041581,-87.521922
0.036584,-87.721028
0.031587,-87.917941
0.026590,-88.112656
0.021591,-88.305169
0.016592,-88.495474
0.011592,-88.683567
0.006593,-88.869443
0.001593,-89.053097
-0.003407,-89.234525
-0.008407,-89.413722
-0.013407,-89.590685
-0.018406,-89.765407
-0.023405,-89.937885
-0.028404,-90.108115
-0.033401,-90.276093
-0.038398,-90.441814
-0.043394,-90.605273
-0.048388,-90.766468
-0.053382,-90.925394
-0.058374,-91.082046
-0.063365,-91.236422
-0.068354,-91.388517
-0.073341,-91.538327
-0.078327,-91.685849
-0.083311,-91.831078
-0.088292,-91.974012
-0.093272,-92.114647
-0.098249,-92.252979
-0.103223,-92.389005
-0.108195,-92.522721
-0.113164,-92.654124
-0.118131,-92.783211
-0.123094,-92.909978
-0.128055,-93.034423
-0.133012,-93.156542
-0.137966,-93.276332
-0.142916,-93.393790
-0.147863,-93.508914
-0.152806,-93.621699
-0.157746,-93.732145
-0.162681,-93.840247
-0.167612,-93.946003
-0.172540,-94.049410
-0.177462,-94.150466
-0.182381,-94.249169
-0.187295,-94.345515
-0.192204,-94.439503
-0.197108,-94.531130
-0.202008,-94.620394
-0.206902,-94.707292
-0.211791,-94.791822
-0.216675,-94.873983
-0.221554,-94.953772
-0.226427,-95.031187
-0.231294,-95.106227
-0.236155,-95.178889
-0.241011,-95.249171
-0.245861,-95.317072
-0.250704,-95.382591
-0.255541,-95.445725
-0.260372,-95.506472
-0.265196,-95.564832
-0.270014,-95.620803
-0.274825,-95.674384
-0.279629,-95.725573
-0.284426,-95.774368
-0.289216,-95.820770
-0.293998,-95.864775
-0.298774,-95.906385
-0.303542,-95.945596
-0.308302,-95.982409
-0.313054,-96.016823
-0.317799,-96.048836
-0.322536,-96.078448
-0.327265,-96.105658
-0.331985,-96.130465
-0.336697,-96.152869
-0.341401,-96.172869
-0.346097,-96.190465
-0.350783,-96.205657
-0.355461,-96.218443
-0.360130,-96.228823
-0.364790,-96.236798
-0.369441,-96.242368
-0.374083,-96.245531
-0.378715,-96.246288
-0.383338,-96.244639
-0.387951,-96.240583
-0.392554,-96.234122
-0.397148,-96.225255
-0.401732,-96.213982
-0.406306,-96.200304
-0.410869,-96.184221
-0.415423,-96.165734
-0.419966,-96.144842
-0.424498,-96.121547
-0.429020,-96.095848
-0.433531,-96.067748
-0.438031,-96.037245
-0.442520,-96.004342
-0.446999,-95.969039
-0.451466,-95.931336
-0.455922,-95.891235
-0.460366,-95.848737
-0.464799,-95.803843
-0.469220,-95.756553
-0.473630,-95.706870
-0.478027,-95.654794
-0.482413,-95.600327
-0.486787,-95.543470
-0.491148,-95.484224
-0.495497,-95.422591
-0.499834,-95.358572
-0.504159,-95.292170
-0.508470,-95.223385
-0.512769,-95.152220
-0.517056,-95.078676
-0.521329,-95.002755
-0.525589,-94.924459
-0.529836,-94.843789
-0.534070,-94.760749
-0.538291,-94.675340
-0.542498,-94.587564
-0.546691,-94.497423
-0.550871,-94.404919
-0.555037,-94.310056
-0.559189,-94.212835
-0.563327,-94.113258
-0.567451,-94.011329
-0.571561,-93.907050
-0.575657,-93.800423
-0.579738,-93.691450
-0.583805,-93.580136
-0.587857,-93.466482
-0.591895,-93.350491
-0.595917,-93.232167
-0.599925,-93.111512
-0.603918,-92.988529
-0.607895,-92.863221
-0.611858,-92.735592
-0.615805,-92.605645
-0.619737,-92.473382
-0.623653,-92.338807
-0.627554,-92.201924
-0.631439,-92.062736
-0.635308,-91.921247
-0.639161,-91.777459
-0.642999,-91.631377
-0.646820,-91.483004
-0.650625,-91.332344
-0.654414,-91.179401
-0.658186,-91.024178
-0.661943,-90.866680
-0.665682,-90.706910
-0.669405,-90.544873
-0.673111,-90.380571
-0.676800,-90.214011
-0.680473,-90.045195
-0.684128,-89.874128
-0.687766,-89.700814
-0.691387,-89.525257
-0.694991,-89.347462
-0.698577,-89.167434
-0.702146,-88.985177
-0.705698,-88.800694
-0.709231,-88.613992
-0.712747,-88.425075
-0.716246,-88.233947
-0.719726,-88.040613
-0.723188,-87.845078
-0.726632,-87.647347
-0.730058,-87.447425
-0.733466,-87.245316
-0.736856,-87.041027
-0.740227,-86.834561
-0.743579,-86.625925
-0.746913,-86.415123
-0.750228,-86.202160
-0.753525,-85.987043
-0.756802,-85.769775
-0.760061,-85.550364
-0.763301,-85.328814
-0.766522,-85.105131
-0.769723,-84.879320
-0.772905,-84.651387
-0.776068,-84.421337
-0.779212,-84.189178
-0.782336,-83.954913
-0.785440,-83.718550
-0.788525,-83.480093
-0.791590,-83.239550
-0.794636,-82.996926
-0.797661,-82.752227
-0.800667,-82.505459
-0.803652,-82.256628
-0.806618,-82.005741
-0.809563,-81.752804
-0.812488,-81.497823
-0.815393,-81.240804
-0.818277,-80.981755
-0.821141,-80.720681
-0.823984,-80.457589
-0.826807,-80.192485
-0.829609,-79.925377
-0.832391,-79.656271
-0.835151,-79.385173
-0.837891,-79.112091
-0.840609,-78.837030
-0.843307,-78.559999
-0.845984,-78.281004
-0.848639,-78.000052
-0.851273,-77.717150
-0.853886,-77.432305
-0.856478,-77.145524
-0.859048,-76.856814
-0.861597,-76.566184
-0.864124,-76.273639
-0.866630,-75.979187
-0.869114,-75.682835
-0.871576,-75.384592
-0.874016,-75.084464
-0.876435,-74.782459
-0.878831,-74.478584
-0.881206,-74.172847
-0.883559,-73.865256
-0.885889,-73.555819
-0.888198,-73.244542
-0.890484,-72.931435
-0.892748,-72.616504
-0.894989,-72.299757
-0.897209,-71.981204
-0.899405,-71.660850
-0.901580,-71.338705
-0.903732,-71.014777
-0.905861,-70.689073
-0.907967,-70.361603
-0.910051,-70.032373
-0.912112,-69.701392
-0.914150,-69.368669
-0.916166,-69.034211
-0.918158,-68.698028
-0.920128,-68.360127
-0.922075,-68.020517
-0.923998,-67.679207
-0.925899,-67.336205
-0.927776,-66.991519
-0.929630,-66.645159
-0.931461,-66.297132
-0.933268,-65.947448
-0.935053,-65.596116
-0.936813,-65.243143
-0.938551,-64.888539
-0.940265,-64.532313
-0.941955,-64.174474
-0.943622,-63.815031
-0.945266,-63.453992
-0.946885,-63.091367
-0.948481,-62.727164
-0.950054,-62.361393
-0.951602,-61.994064
-0.953127,-61.625184
-0.954628,-61.254764
-0.956105,-60.882812
-0.957558,-60.509339
-0.958987,-60.134352
-0.960392,-59.757863
-0.961774,-59.379879
-0.963131,-59.000411
-0.964464,-58.619468
-0.965773,-58.237059
-0.967058,-57.853195
-0.968319,-57.467884
-0.969555,-57.081136
-0.970767,-56.692961
-0.971955,-56.303370
-0.973119,-55.912370
-0.974258,-55.519973
-0.975373,-55.126187
-0.976464,-54.731024
-0.977530,-54.334492
-0.978572,-53.936602
-0.979589,-53.537364
-0.980582,-53.136787
-0.981550,-52.734881
-0.982494,-52.331658
-0.983413,-51.927126
-0.984308,-51.521295
-0.985178,-51.114177
-0.986023,-50.705781
-0.986844,-50.296117
-0.987640,-49.885196
-0.988411,-49.473028
-0.989158,-49.059623
-0.989880,-48.644991
-0.990577,-48.229144
-0.991249,-47.812090
-0.991897,-47.393842
-0.992520,-46.974408
-0.993118,-46.553800
-0.993691,-46.132028
-0.994239,-45.709103
-0.994763,-45.285036
-0.995261,-44.859836
-0.995735,-44.433514
-0.996184,-44.006082
-0.996608,-43.577550
-0.997007,-43.147928
-0.997381,-42.717227
-0.997730,-42.285459
-0.998054,-41.852634
-0.998354,-41.418762
-0.998628,-40.983854
-0.998877,-40.547922
-0.999102,-40.110977
-0.999301,-39.673028
-0.999476,-39.234088
-0.999625,-38.794167
-0.999749,-38.353276
-0.999849,-37.911426
-0.999923,-37.468629
-0.999973,-37.024895
-0.999997,-36.580235
-0.999997,-36.134660
-0.999971,-35.688183
-0.999920,-35.240813
-0.999845,-34.792562
-0.999744,-34.343441
-0.999619,-33.893461
-0.999468,-33.442635
-0.999293,-32.990972
-0.999092,-32.538484
-0.998867,-32.085183
-0.998616,-31.631080
-0.998341,-31.176186
-0.998041,-30.720513
-0.997715,-30.264072
-0.997365,-29.806874
-0.996990,-29.348931
-0.996590,-28.890254
-0.996165,-28.430855
-0.995715,-27.970745
-0.995240,-27.509936
-0.994740,-27.048439
-0.994216,-26.586266
-0.993666,-26.123428
-0.993092,-25.659938
-0.992493,-25.195805
-0.991869,-24.731043
-0.991220,-24.265663
-0.990547,-23.799676
-0.989848,-23.333094
-0.989125,-22.865928
-0.988378,-22.398191
-0.987605,-21.929894
-0.986808,-21.461049
-0.985986,-20.991667
-0.985140,-20.521760
-0.984269,-20.051341
-0.983373,-19.580420
-0.982453,-19.109009
-0.981508,-18.637121
-0.980538,-18.164767
-0.979545,-17.691959
-0.978526,-17.218709
-0.977483,-16.745028
-0.976416,-16.270928
-0.975324,-15.796422
-0.974208,-15.321520
-0.973068,-14.846236
-0.971903,-14.370581
-0.970714,-13.894566
-0.969501,-13.418204
-0.968263,-12.941506
-0.967001,-12.464485
-0.965715,-11.987153
-0.964405,-11.509520
-0.963071,-11.031600
-0.961713,-10.553404
-0.960331,-10.074945
-0.958924,-9.596233
-0.957494,-9.117282
-0.956040,-8.638102
-0.954562,-8.158707
-0.953060,-7.679107
-0.951534,-7.199316
-0.949984,-6.719345
-0.948411,-6.239206
-0.946814,-5.758910
-0.945193,-5.278471
-0.943549,-4.797900
-0.941881,-4.317209
-0.940189,-3.836410
-0.938474,-3.355515
-0.936736,-2.874536
-0.934974,-2.393485
-0.933189,-1.912374
-0.931380,-1.431216
-0.929548,-0.950022
-0.927693,-0.468804
-0.925815,0.012426
-0.923913,0.493655
-0.921989,0.974872
-0.920041,1.456065
-0.918070,1.937221
-0.916077,2.418329
-0.914060,2.899376
-0.912021,3.380351
-0.909959,3.861241
-0.907874,4.342035
-0.905767,4.822720
-0.903636,5.303285
-0.901484,5.783717
-0.899308,6.264004
-0.897111,6.744135
-0.894890,7.224098
-0.892648,7.703879
-0.890383,8.183468
-0.888096,8.662853
-0.885786,9.142021
-0.883455,9.620960
-0.881101,10.099659
-0.878725,10.578106
-0.876328,11.056288
-0.873908,11.534193
-0.871467,12.011810
-0.869004,12.489127
-0.866519,12.966132
-0.864012,13.442812
-0.861484,13.919157
-0.858934,14.395153
-0.856363,14.870790
-0.853771,15.346054
-0.851157,15.820936
-0.848522,16.295421
-0.845865,16.769499
-0.843188,17.243159
-0.840489,17.716386
-0.837769,18.189171
-0.835029,18.661502
-0.832267,19.133365
-0.829485,19.604751
-0.826682,20.075646
-0.823859,20.546040
-0.821014,21.015919
-0.818149,21.485274
-0.815264,21.954091
-0.812359,22.422359
-0.809433,22.890067
-0.806486,23.357203
-0.803520,23.823754
-0.800534,24.289710
-0.797527,24.755059
-0.794501,25.219789
-0.791455,25.683889
-0.788389,26.147346
-0.785303,26.610150
-0.782198,27.072288
-0.779073,27.533750
-0.775928,27.994523
-0.772764,28.454596
-0.769581,28.913958
-0.766379,29.372598
-0.763158,29.830503
-0.759917,30.287662
-0.756657,30.744064
-0.753379,31.199697
-0.750082,31.654550
-0.746765,32.108612
-0.743431,32.561871
-0.740077,33.014317
-0.736705,33.465937
-0.733315,33.916720
-0.729907,34.366655
-0.726480,34.815731
-0.723035,35.263937
-0.719572,35.711261
-0.716091,36.157692
-0.712592,36.603220
-0.709075,37.047832
-0.705540,37.491518
-0.701988,37.934267
-0.698418,38.376068
-0.694831,38.816909
-0.691227,39.256780
-0.687605,39.695669
-0.683966,40.133566
-0.680310,40.570459
-0.676637,41.006339
-0.672947,41.441193
-0.669240,41.875011
-0.665516,42.307782
-0.661776,42.739496
-0.658019,43.170141
-0.654246,43.599706
-0.650457,44.028182
-0.646651,44.455557
-0.642829,44.881821
-0.638991,45.306963
-0.635137,45.730972
-0.631267,46.153837
-0.627381,46.575549
-0.623480,46.996097
-0.619563,47.415469
-0.615630,47.833657
-0.611682,48.250648
-0.607719,48.666433
-0.603741,49.081002
-0.599747,49.494343
-0.595739,49.906447
-0.591716,50.317304
-0.587677,50.726902
-0.583625,51.135232
-0.579557,51.542284
-0.575475,51.948048
-0.571379,52.352512
-0.567269,52.755668
-0.563144,53.157505
-0.559005,53.558013
-0.554852,53.957183
-0.550686,54.355003
-0.546505,54.751464
-0.542311,55.146557
-0.538103,55.540270
-0.533882,55.932596
-0.529648,56.323523
-0.525400,56.713042
-0.521139,57.101143
-0.516865,57.487817
-0.512579,57.873053
-0.508279,58.256843
-0.503967,58.639176
-0.499642,59.020043
-0.495304,59.399435
-0.490955,59.777341
-0.486593,60.153754
-0.482218,60.528662
-0.477832,60.902057
-0.473434,61.273930
-0.469024,61.644271
-0.464602,62.013071
-0.460169,62.380320
-0.455724,62.746010
-0.451268,63.110131
-0.446800,63.472675
-0.442321,63.833632
-0.437832,64.192992
-0.433331,64.550748
-0.428819,64.906891
-0.424297,65.261410
-0.419764,65.614298
-0.415221,65.965546
-0.410667,66.315145
-0.406103,66.663086
-0.401529,67.009360
-0.396944,67.353959
-0.392350,67.696874
-0.387746,68.038096
-0.383133,68.377618
-0.378509,68.715430
-0.373877,69.051525
-0.369235,69.385893
-0.364583,69.718526
-0.359923,70.049417
-0.355254,70.378556
-0.350575,70.705936
-0.345888,71.031548
-0.341193,71.355384
-0.336488,71.677437
-0.331776,71.997697
-0.327055,72.316158
-0.322326,72.632811
-0.317589,72.947648
-0.312843,73.260661
-0.308091,73.571842
-0.303330,73.881185
-0.298562,74.188680
-0.293786,74.494321
-0.289003,74.798099
-0.284213,75.100008
-0.279415,75.400039
-0.274611,75.698184
-0.269800,75.994438
-0.264982,76.288791
-0.260157,76.581238
-0.255326,76.871770
-0.250489,77.160380
-0.245645,77.447061
-0.240795,77.731806
-0.235940,78.014607
-0.231078,78.295458
-0.226210,78.574352
-0.221337,78.851282
-0.216458,79.126240
-0.211574,79.399220
-0.206685,79.670215
-0.201790,79.939218
-0.196890,80.206223
-0.191986,80.471223
-0.187077,80.734211
-0.182163,80.995180
-0.177244,81.254125
-0.172321,81.511038
-0.167394,81.765914
-0.162462,82.018745
-0.157526,82.269526
-0.152587,82.518250
-0.147644,82.764912
-0.142697,83.009504
-0.137746,83.252021
-0.132792,83.492456
-0.127835,83.730805
-0.122874,83.967060
-0.117910,84.201216
-0.112944,84.433266
-0.107974,84.663206
-0.103002,84.891030
-0.098028,85.116731
-0.093051,85.340304
-0.088071,85.561744
-0.083089,85.781045
-0.078106,85.998201
-0.073120,86.213207
-0.068132,86.426058
-0.063143,86.636748
-0.058152,86.845273
-0.053160,87.051626
-0.048167,87.255803
-0.043172,87.457798
-0.038176,87.657608
-0.033179,87.855225
-0.028182,88.050647
-0.023183,88.243867
-0.018184,88.434881
-0.013185,88.623684
-0.008185,88.810271
-0.003185,88.994638
0.001815,89.176781
0.006815,89.356694
0.011814,89.534373
0.016814,89.709813
0.021813,89.883011
0.026811,90.053962
0.031809,90.222662
0.036806,90.389106
0.041803,90.553290
0.046798,90.715211
0.051792,90.874863
0.056784,91.032244
0.061775,91.187349
0.066765,91.340174
0.071753,91.490716
0.076739,91.638970
0.081723,91.784933
